ConditionName,Outcome,CountryName,Admin1ISO,Date,SourceName,CountValue
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",617.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",658.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",917.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",1113.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",1152.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",1118.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",1007.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",682.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",722.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1173.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",1382.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",1361.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",1366.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",1335.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",1031.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",903.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-03-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",1366.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",1584.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",1457.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",1275.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",1669.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",859.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",867.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",1471.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",1297.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",1840.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",1584.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",1483.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",985.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",1084.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",1552.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",1444.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",1564.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",1500.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",1169.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",631.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",925.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",1205.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",1203.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",1163.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1196.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",906.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",557.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",677.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",1002.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",966.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-04-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",942.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",939.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",649.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",520.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",501.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",679.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",578.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",768.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",656.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",434.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",276.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",399.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",471.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",474.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",512.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",378.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",369.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",212.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",212.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",337.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",319.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",443.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",521.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",244.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",228.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",160.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",198.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",217.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",248.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",185.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",249.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-05-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",117.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",101.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",65.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",134.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",145.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",132.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",104.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",84.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",78.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",126.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",121.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",113.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",86.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",82.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",60.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",67.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",78.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",79.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",86.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",62.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",42.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",40.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",49.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",59.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",66.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",64.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",61.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",66.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",37.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",36.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-MD,2021-06-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",62.0
